,title,url,lead_par,date,region
2853,The conciliatory tone and absence of ultimatums suggested that both sides were trying to keep tensions in check and give diplomacy time.,https://www.nytimes.com/2022/01/21/world/europe/ukraine-russia-us-blinken-lavrov.html,"GENEVA — The United States and Russia scaled back their confrontational rhetoric over Eastern European security on Friday, agreeing to extend negotiations as the Biden administration pursues a fragile diplomatic path to averting a Russian invasion of Ukraine.",2022-01-21T21:39:28+0000,Asia Pacific
2854,The president said passage of a China competition bill was needed “for the sake of our economic competitiveness and our national security.”,https://www.nytimes.com/2022/01/21/us/politics/biden-intel-semiconductors-china.html,"WASHINGTON — In celebrating a $20 billion investment by Intel in a new semiconductor plant in Ohio, President Biden sought on Friday to jump-start a stalled element of his economic and national security agenda: a huge federal investment in manufacturing, research and development in technologies that China is also seeking to dominate.",2022-01-22T00:12:41+0000,Asia Pacific
2855,"The sparsely populated islets of Nomuka, Mango and Fonoifua were hit by waves almost 50 feet high, a Red Cross official said.",https://www.nytimes.com/2022/01/21/world/asia/tonga-tsunami-volcano.html,"Tonga, the Pacific nation that was struck by a powerful tsunami last weekend, consists of about 170 islands, some tiny, stretching out across 270,000 square miles, an area roughly the size of Texas.",2022-01-22T03:41:30+0000,Asia Pacific
2856,"In the past 17 months, I made five trips to a village northwest of Beijing. I was curious whether one of the Olympic venues there would be ready for the Games. ",https://www.nytimes.com/interactive/2022/01/22/world/asia/olympic-venue-construction.html,"In the past 17 months, I made five trips to a village northwest of Beijing. I was curious whether one of the Olympic venues there would be ready for the Games. ",2022-01-22T10:00:01+0000,Asia Pacific
2857,"From Beijing’s unexpected bid through the coronavirus pandemic, China has managed to fulfill its promises and cow its critics.",https://www.nytimes.com/2022/01/22/world/asia/winter-olympics-china-beijing-xi-jinping.html,"When the International Olympic Committee met seven years ago to choose a host for the 2022 Winter Games, China’s leader, Xi Jinping, sent a short video message that helped tip the scale in a close, controversial vote.",2022-01-22T10:00:24+0000,Asia Pacific
2858,"“People talk about entering nirvana, but we are already there,” said the Buddhist monk, who died on Saturday. Here is a short selection of his remarks.",https://www.nytimes.com/2022/01/22/world/asia/thich-nhat-hanh-quotes.html,"Thich Nhat Hanh, the influential Zen master, died at 95 on Saturday in the Vietnamese city of Hue, at the temple where he lived. A prolific author, poet and teacher, he believed in what he called “engaged Buddhism,” applying Buddhist principles to social issues as well as to daily life. Here is a modest selection of his thoughts, drawn from books, speeches and published interviews.",2022-01-22T10:20:58+0000,Asia Pacific
2859,"When the International Olympic Committee met seven years ago to choose a host for the 2022 Winter Games, China’s leader, Xi Jinping, sent a short video message that helped tip the scale in a close, controversial vote.",https://www.nytimes.com/2022/01/22/world/asia/china-is-staging-the-winter-olympics-on-its-own-terms.html,"When the International Olympic Committee met seven years ago to choose a host for the 2022 Winter Games, China’s leader, Xi Jinping, sent a short video message that helped tip the scale in a close, controversial vote.",2022-01-22T15:00:02+0000,Asia Pacific
2860,A Zoom connection between high schoolers in Afghanistan and San Diego opens a window for mutual support.,https://www.nytimes.com/2022/01/22/world/asia/afghanistan-girls-school-taliban.html,"KABUL — When Fariba Mohebi, an 11th grader, learned in September that most Afghan girls would not join boys returning to school under Taliban rule, she shut the door and windows to her room. Then she broke down and sobbed.",2022-01-22T17:18:11+0000,Asia Pacific
2861,"Multiple apartment buildings were locked down and 37,000 people were ordered to undergo testing after more than 100 new cases of the Omicron variant were reported in the complex.",https://www.nytimes.com/video/world/asia/100000008171248/hong-kong-omicron-outbreak-lockdown.html,"Multiple apartment buildings were locked down and 37,000 people were ordered to undergo testing after more than 100 new cases of the Omicron variant were reported in the complex.",2022-01-22T23:08:10+0000,Asia Pacific
2862,Poor conditions for Vietnamese workers building a $900 million tire factory underscore a chasm between the promise of investment from China and grim realities on the ground.,https://www.nytimes.com/2022/01/22/world/europe/china-serbia-vietnamese-workers.html,"ZRENJANIN, Serbia — Seeking escape from grinding poverty in northern Vietnam, the 43-year-old farmer labored for years on construction sites in Kuwait and Uzbekistan before being offered a ticket to what he was told would be “the promised land” — Europe, and a job with a good salary.",2022-01-23T01:00:10+0000,Asia Pacific
2863,"They’ve come too far, for far too long, to mess it all up now.",https://www.nytimes.com/2022/01/23/world/asia/for-winter-olympians-the-last-hurdle-before-the-competition-is-staying-healthy.html,"They’ve come too far, for far too long, to mess it all up now.",2022-01-23T15:09:38+0000,Asia Pacific
2864,Pakistani officials have introduced a series of tough new coronavirus restrictions — including barring anyone not fully vaccinated from entering mosques for prayer — after recording the country’s highest known daily number of new cases since the pandemic began.,https://www.nytimes.com/2022/01/23/world/asia/pakistan-says-only-fully-vaccinated-people-will-be-allowed-in-mosques.html,Pakistani officials have introduced a series of tough new coronavirus restrictions — including barring anyone not fully vaccinated from entering mosques for prayer — after recording the country’s highest known daily number of new cases since the pandemic began.,2022-01-23T15:41:57+0000,Asia Pacific
2865,"He collaborated across cultures, playing tabla with Miles Davis, Ornette Coleman, John McLaughlin and others in the jazz world and beyond, including Yoko Ono.",https://www.nytimes.com/2022/01/23/arts/music/badal-roy-dead.html,"Badal Roy, an Indian tabla player whose drumming propelled East-West fusions for some of the most prominent musicians in and out of jazz, died on Tuesday in Wilmington, Del. He was 82.",2022-01-23T15:46:31+0000,Asia Pacific
2866,"As China battles the highly contagious Omicron variant shortly before the Winter Olympics are set to begin in Beijing, Wuhan has so far been spared.",https://www.nytimes.com/2022/01/23/world/asia/wuhan-first-lockdown-anniversary.html,"Wuhan, the Chinese city where Covid-19 first emerged in late 2019, began the world’s first coronavirus lockdown two years ago Sunday, shutting down public transportation and restricting departures for what proved to be 76 days. Since that move — stunning at the time — lockdowns of varying sizes and strictness have been carried out around the world.",2022-01-23T16:15:05+0000,Asia Pacific
2867,British officials say Russia is trying to establish a pro-Kremlin government in Ukraine.,https://www.nytimes.com/2022/01/23/briefing/your-monday-briefing-a-uk-accusation.html,The British government said that the Kremlin appeared to be developing plans to install a pro-Moscow leader in Ukraine.,2022-01-23T20:58:11+0000,Asia Pacific
2868,Vladimir Putin’s aim is bigger than closing NATO’s “open door” to Ukraine and taking more territory.,https://www.nytimes.com/2022/01/24/opinion/russia-ukraine-putin-biden.html,We knew this was coming.,2022-01-24T06:00:07+0000,Asia Pacific
2869,The Taliban have begun cracking down harder as women insist on their rights and as Western governments call for reforms.,https://www.nytimes.com/2022/01/24/world/asia/afghan-women-taliban-protests.html,"KABUL, Afghanistan — On a raw January morning, Khujasta Elham trudged through a snowstorm to sign her name on a government register.",2022-01-24T18:03:07+0000,Asia Pacific
2870,U.S. and NATO allies make plans in case of Russian military action.,https://www.nytimes.com/2022/01/24/briefing/ukraine-russia-omicron-burkina-faso.html,"U.S. Defense Secretary Lloyd Austin has put 8,500 American troops on “high alert” for possible deployment to Eastern Europe, as NATO and the U.S. braced for a possible Russian invasion of Ukraine, the Pentagon announced on Monday.",2022-01-24T21:20:05+0000,Asia Pacific
